   5.1524646e+04   5.1524792e+04   5.1525667e+04   0.0000000e+00
   5.1525958e+04   5.1526167e+04   5.1526833e+04   0.0000000e+00
   5.1538887e+04   5.1539458e+04   5.1540167e+04   1.0000000e+00
   5.1565010e+04   5.1565708e+04   5.1566083e+04   1.0000000e+00
   5.1585107e+04   5.1585667e+04   5.1585833e+04   0.0000000e+00
   5.1585980e+04   5.1586500e+04   5.1587000e+04   2.0000000e+00
   5.1588305e+04   5.1588500e+04   5.1590333e+04   0.0000000e+00
   5.1594891e+04   5.1595208e+04   5.1596500e+04   2.0000000e+00
   5.1604054e+04   5.1604125e+04   5.1605125e+04   0.0000000e+00
   5.1621917e+04   5.1622083e+04   5.1622500e+04   0.0000000e+00
   5.1632458e+04   5.1632792e+04   5.1635000e+04   0.0000000e+00
   5.1640683e+04   5.1641250e+04   5.1642250e+04   1.0000000e+00
   5.1652833e+04   5.1652833e+04   5.1653583e+04   1.0000000e+00
   5.1658167e+04   5.1658167e+04   5.1658542e+04   0.0000000e+00
   5.1666435e+04   5.1666833e+04   5.1669417e+04   0.0000000e+00
   5.1671000e+04   5.1671000e+04   5.1672000e+04   0.0000000e+00
   5.1677708e+04   5.1677708e+04   5.1678750e+04   0.0000000e+00
   5.1679792e+04   5.1679792e+04   5.1680583e+04   0.0000000e+00
   5.1680958e+04   5.1680958e+04   5.1681292e+04   1.0000000e+00
   5.1686708e+04   5.1687375e+04   5.1687875e+04   0.0000000e+00
   5.1687976e+04   5.1688500e+04   5.1691417e+04   1.0000000e+00
   5.1699626e+04   5.1699917e+04   5.1701917e+04   0.0000000e+00
   5.1703379e+04   5.1703500e+04   5.1705708e+04   0.0000000e+00
   5.1706334e+04   5.1706333e+04   5.1706750e+04   1.0000000e+00
   5.1707920e+04   5.1708500e+04   5.1709250e+04   0.0000000e+00
   5.1713375e+04   5.1713375e+04   5.1713708e+04   1.0000000e+00
   5.1718543e+04   5.1719000e+04   5.1721333e+04   2.0000000e+00
   5.1721000e+04   5.1721417e+04   5.1722000e+04   0.0000000e+00
   5.1726042e+04   5.1726375e+04   5.1728708e+04   2.0000000e+00
   5.1735266e+04   5.1736083e+04   5.1736583e+04   0.0000000e+00
   5.1736468e+04   5.1736917e+04   5.1738125e+04   2.0000000e+00
   5.1738393e+04   5.1738542e+04   5.1739625e+04   2.0000000e+00
   5.1739638e+04   5.1739708e+04   5.1740583e+04   2.0000000e+00
   5.1740599e+04   5.1740792e+04   5.1742333e+04   2.0000000e+00
   5.1744636e+04   5.1745042e+04   5.1746333e+04   0.0000000e+00
   5.1748434e+04   5.1748625e+04   5.1751208e+04   0.0000000e+00
   5.1751774e+04   5.1752083e+04   5.1753083e+04   1.0000000e+00
   5.1753264e+04   5.1753500e+04   5.1755542e+04   2.0000000e+00
   5.1766209e+04   5.1766792e+04   5.1767875e+04   2.0000000e+00
   5.1767769e+04   5.1768208e+04   5.1769917e+04   2.0000000e+00
   5.1789917e+04   5.1789917e+04   5.1790542e+04   0.0000000e+00
   5.1795500e+04   5.1795500e+04   5.1797417e+04   0.0000000e+00
   5.1804690e+04   5.1804875e+04   5.1808000e+04   2.0000000e+00
   5.1820022e+04   5.1820417e+04   5.1822125e+04   2.0000000e+00
   5.1822136e+04   5.1822542e+04   5.1824458e+04   1.0000000e+00
   5.1829928e+04   5.1830667e+04   5.1831708e+04   2.0000000e+00
   5.1845397e+04   5.1845875e+04   5.1846917e+04   2.0000000e+00
   5.1854395e+04   5.1854708e+04   5.1856125e+04   2.0000000e+00
   5.1856500e+04   5.1856542e+04   5.1857625e+04   1.0000000e+00
   5.1859167e+04   5.1859333e+04   5.1860000e+04   0.0000000e+00
   5.1874482e+04   5.1875333e+04   5.1876125e+04   0.0000000e+00
   5.1876221e+04   5.1876458e+04   5.1877917e+04   1.0000000e+00
   5.1899500e+04   5.1900125e+04   5.1900833e+04   0.0000000e+00
   5.1900802e+04   5.1901000e+04   5.1901500e+04   0.0000000e+00
   5.1932437e+04   5.1933375e+04   5.1935292e+04   1.0000000e+00
   5.1971467e+04   5.1972167e+04   5.1973083e+04   2.0000000e+00
   5.1987464e+04   5.1987708e+04   5.1990000e+04   2.0000000e+00
   5.1995046e+04   5.1995833e+04   5.1996708e+04   2.0000000e+00
   5.1995728e+04   5.1996708e+04   5.1998750e+04   0.0000000e+00
   5.1999022e+04   5.1999208e+04   5.1999917e+04   1.0000000e+00
   5.1999917e+04   5.2000167e+04   5.2002625e+04   1.0000000e+00
   5.2003606e+04   5.2003750e+04   5.2004500e+04   2.0000000e+00
   5.2007459e+04   5.2007583e+04   5.2008167e+04   0.0000000e+00
   5.2010560e+04   5.2010917e+04   5.2012292e+04   2.0000000e+00
   5.2012306e+04   5.2012375e+04   5.2013500e+04   0.0000000e+00
   5.2014708e+04   5.2014708e+04   5.2015042e+04   0.0000000e+00
   5.2017019e+04   5.2017500e+04   5.2019458e+04   0.0000000e+00
   5.2020667e+04   5.2020958e+04   5.2022125e+04   2.0000000e+00
   5.2027209e+04   5.2027583e+04   5.2030083e+04   2.0000000e+00
   5.2032458e+04   5.2032458e+04   5.2033417e+04   0.0000000e+00
   5.2036333e+04   5.2036792e+04   5.2037292e+04   1.0000000e+00
   5.2037459e+04   5.2038500e+04   5.2039917e+04   1.0000000e+00
   5.2040542e+04   5.2040542e+04   5.2041000e+04   0.0000000e+00
   5.2056608e+04   5.2057125e+04   5.2060583e+04   2.0000000e+00
   5.2067355e+04   5.2067750e+04   5.2068292e+04   1.0000000e+00
   5.2087125e+04   5.2087125e+04   5.2088708e+04   1.0000000e+00
   5.2098500e+04   5.2099083e+04   5.2101167e+04   2.0000000e+00
   5.2103708e+04   5.2103708e+04   5.2104042e+04   1.0000000e+00
   5.2124298e+04   5.2124458e+04   5.2124583e+04   0.0000000e+00
   5.2136208e+04   5.2136208e+04   5.2137583e+04   0.0000000e+00
   5.2138460e+04   5.2138833e+04   5.2140667e+04   0.0000000e+00
   5.2148813e+04   5.2149000e+04   5.2150833e+04   0.0000000e+00
   5.2151588e+04   5.2151708e+04   5.2152417e+04   1.0000000e+00
   5.2153542e+04   5.2153542e+04   5.2154917e+04   1.0000000e+00
   5.2165096e+04   5.2165750e+04   5.2166917e+04   1.0000000e+00
   5.2175833e+04   5.2176000e+04   5.2176917e+04   1.0000000e+00
   5.2177000e+04   5.2177250e+04   5.2177833e+04   0.0000000e+00
   5.2181392e+04   5.2181458e+04   5.2183000e+04   1.0000000e+00
   5.2182802e+04   5.2183333e+04   5.2184000e+04   0.0000000e+00
   5.2183917e+04   5.2184167e+04   5.2184500e+04   0.0000000e+00
   5.2184500e+04   5.2184583e+04   5.2185667e+04   2.0000000e+00
   5.2186583e+04   5.2186583e+04   5.2187792e+04   0.0000000e+00
   5.2193709e+04   5.2194167e+04   5.2194375e+04   1.0000000e+00
   5.2203687e+04   5.2203833e+04   5.2207417e+04   0.0000000e+00
   5.2208917e+04   5.2209125e+04   5.2210500e+04   0.0000000e+00
   5.2210133e+04   5.2211917e+04   5.2213542e+04   0.0000000e+00
   5.2213562e+04   5.2213833e+04   5.2215500e+04   2.0000000e+00
   5.2218417e+04   5.2218792e+04   5.2219250e+04   1.0000000e+00
   5.2219063e+04   5.2219500e+04   5.2222125e+04   1.0000000e+00
   5.2232756e+04   5.2232917e+04   5.2234542e+04   1.0000000e+00
   5.2237273e+04   5.2237583e+04   5.2238833e+04   2.0000000e+00
   5.2271000e+04   5.2271000e+04   5.2272500e+04   0.0000000e+00
   5.2272224e+04   5.2273000e+04   5.2273750e+04   1.0000000e+00
   5.2333188e+04   5.2333708e+04   5.2335000e+04   2.0000000e+00
   5.2351551e+04   5.2352208e+04   5.2353667e+04   2.0000000e+00
   5.2353553e+04   5.2354583e+04   5.2355250e+04   0.0000000e+00
   5.2356474e+04   5.2357500e+04   5.2358833e+04   2.0000000e+00
   5.2376042e+04   5.2376042e+04   5.2377542e+04   1.0000000e+00
   5.2381461e+04   5.2381667e+04   5.2383625e+04   2.0000000e+00
   5.2383348e+04   5.2384000e+04   5.2385750e+04   2.0000000e+00
   5.2405423e+04   5.2405625e+04   5.2406000e+04   1.0000000e+00
   5.2414142e+04   5.2414417e+04   5.2415917e+04   1.0000000e+00
   5.2417438e+04   5.2417833e+04   5.2419750e+04   2.0000000e+00
   5.2472668e+04   5.2473500e+04   5.2474375e+04   1.0000000e+00
   5.2474604e+04   5.2475083e+04   5.2477250e+04   0.0000000e+00
   5.2486458e+04   5.2486917e+04   5.2487375e+04   0.0000000e+00
   5.2487213e+04   5.2487375e+04   5.2487958e+04   2.0000000e+00
   5.2487962e+04   5.2488250e+04   5.2490083e+04   2.0000000e+00
   5.2504769e+04   5.2505500e+04   5.2507583e+04   1.0000000e+00
   5.2515875e+04   5.2515875e+04   5.2516250e+04   1.0000000e+00
   5.2524500e+04   5.2524500e+04   5.2525167e+04   1.0000000e+00
   5.2524682e+04   5.2525167e+04   5.2525833e+04   0.0000000e+00
   5.2525833e+04   5.2525917e+04   5.2527875e+04   1.0000000e+00
   5.2536250e+04   5.2536833e+04   5.2537875e+04   0.0000000e+00
   5.2547340e+04   5.2547833e+04   5.2548625e+04   2.0000000e+00
   5.2549921e+04   5.2550042e+04   5.2551750e+04   1.0000000e+00
   5.2594960e+04   5.2595417e+04   5.2597500e+04   1.0000000e+00
   5.2625750e+04   5.2625750e+04   5.2627500e+04   0.0000000e+00
   5.2628708e+04   5.2629125e+04   5.2630792e+04   0.0000000e+00
   5.2665000e+04   5.2666042e+04   5.2667583e+04   2.0000000e+00
   5.2671544e+04   5.2671792e+04   5.2673292e+04   0.0000000e+00
   5.2687896e+04   5.2688167e+04   5.2689667e+04   0.0000000e+00
   5.2718175e+04   5.2718500e+04   5.2718917e+04   2.0000000e+00
   5.2768190e+04   5.2768292e+04   5.2770000e+04   1.0000000e+00
   5.2788510e+04   5.2788542e+04   5.2788750e+04   1.0000000e+00
   5.2788760e+04   5.2789083e+04   5.2789667e+04   1.0000000e+00
   5.2789667e+04   5.2789917e+04   5.2791042e+04   0.0000000e+00
   5.2805625e+04   5.2805833e+04   5.2806875e+04   1.0000000e+00
   5.2806750e+04   5.2807417e+04   5.2808000e+04   2.0000000e+00
   5.2843583e+04   5.2843583e+04   5.2844667e+04   1.0000000e+00
   5.2855708e+04   5.2855917e+04   5.2857083e+04   1.0000000e+00
   5.2866500e+04   5.2867083e+04   5.2868667e+04   1.0000000e+00
   5.2868592e+04   5.2869042e+04   5.2870625e+04   2.0000000e+00
   5.2933917e+04   5.2934083e+04   5.2936625e+04   1.0000000e+00
   5.2936635e+04   5.2936875e+04   5.2937500e+04   1.0000000e+00
   5.2937458e+04   5.2937583e+04   5.2940096e+04   1.0000000e+00
   5.2940086e+04   5.2940096e+04   5.2940375e+04   0.0000000e+00
   5.2941255e+04   5.2941458e+04   5.2942125e+04   2.0000000e+00
   5.2942675e+04   5.2943083e+04   5.2945000e+04   1.0000000e+00
   5.2963335e+04   5.2963417e+04   5.2964333e+04   2.0000000e+00
   5.3013625e+04   5.3014250e+04   5.3015208e+04   1.0000000e+00
   5.3026057e+04   5.3026333e+04   5.3027708e+04   0.0000000e+00
   5.3027594e+04   5.3027958e+04   5.3029167e+04   1.0000000e+00
   5.3052750e+04   5.3052750e+04   5.3053667e+04   0.0000000e+00
   5.3098375e+04   5.3098583e+04   5.3100750e+04   2.0000000e+00
   5.3121668e+04   5.3121708e+04   5.3122833e+04   1.0000000e+00
   5.3125542e+04   5.3126000e+04   5.3126500e+04   0.0000000e+00
   5.3126500e+04   5.3126625e+04   5.3127875e+04   1.0000000e+00
   5.3208432e+04   5.3208750e+04   5.3210333e+04   2.0000000e+00
   5.3210255e+04   5.3210583e+04   5.3211625e+04   2.0000000e+00
   5.3211625e+04   5.3211833e+04   5.3212917e+04   1.0000000e+00
   5.3212937e+04   5.3213083e+04   5.3213917e+04   2.0000000e+00
   5.3218042e+04   5.3218375e+04   5.3219167e+04   1.0000000e+00
   5.3246379e+04   5.3246792e+04   5.3247917e+04   2.0000000e+00
   5.3261835e+04   5.3262625e+04   5.3264500e+04   1.0000000e+00
   5.3265875e+04   5.3266500e+04   5.3268000e+04   1.0000000e+00
   5.3316761e+04   5.3316917e+04   5.3318417e+04   2.0000000e+00
   5.3318760e+04   5.3318833e+04   5.3320958e+04   2.0000000e+00
   5.3320708e+04   5.3321333e+04   5.3322958e+04   1.0000000e+00
   5.3350542e+04   5.3351917e+04   5.3352792e+04   0.0000000e+00
   5.3366208e+04   5.3366667e+04   5.3368083e+04   1.0000000e+00
   5.3377375e+04   5.3377625e+04   5.3378500e+04   1.0000000e+00
   5.3378708e+04   5.3378875e+04   5.3379750e+04   1.0000000e+00
   5.3386458e+04   5.3386583e+04   5.3387292e+04   1.0000000e+00
   5.3388875e+04   5.3388958e+04   5.3390125e+04   0.0000000e+00
   5.3391714e+04   5.3391792e+04   5.3392708e+04   0.0000000e+00
   5.3401375e+04   5.3401583e+04   5.3403375e+04   0.0000000e+00
   5.3418917e+04   5.3419583e+04   5.3420250e+04   0.0000000e+00
   5.3421500e+04   5.3421500e+04   5.3423292e+04   1.0000000e+00
   5.3423417e+04   5.3423583e+04   5.3424792e+04   0.0000000e+00
   5.3505099e+04   5.3505250e+04   5.3509000e+04   2.0000000e+00
   5.3510125e+04   5.3510125e+04   5.3512083e+04   2.0000000e+00
   5.3518137e+04   5.3519125e+04   5.3519625e+04   1.0000000e+00
   5.3519377e+04   5.3520042e+04   5.3520958e+04   1.0000000e+00
   5.3520958e+04   5.3521167e+04   5.3522125e+04   0.0000000e+00
   5.3533292e+04   5.3533625e+04   5.3534542e+04   2.0000000e+00
   5.3535765e+04   5.3536208e+04   5.3537375e+04   2.0000000e+00
   5.3537353e+04   5.3537708e+04   5.3538792e+04   1.0000000e+00
   5.3561104e+04   5.3561417e+04   5.3563167e+04   1.0000000e+00
   5.3568023e+04   5.3568583e+04   5.3569958e+04   2.0000000e+00
   5.3591000e+04   5.3591000e+04   5.3591792e+04   1.0000000e+00
   5.3592250e+04   5.3592250e+04   5.3592458e+04   1.0000000e+00
   5.3605833e+04   5.3606000e+04   5.3606458e+04   1.0000000e+00
   5.3606255e+04   5.3606583e+04   5.3606958e+04   1.0000000e+00
   5.3615542e+04   5.3615750e+04   5.3616167e+04   1.0000000e+00
   5.3624048e+04   5.3624208e+04   5.3625292e+04   0.0000000e+00
   5.3625252e+04   5.3625833e+04   5.3626542e+04   0.0000000e+00
   5.3626375e+04   5.3626667e+04   5.3627333e+04   0.0000000e+00
   5.3628250e+04   5.3628250e+04   5.3629750e+04   1.0000000e+00
   5.3633750e+04   5.3633750e+04   5.3634750e+04   0.0000000e+00
   5.3674083e+04   5.3674083e+04   5.3674792e+04   2.0000000e+00
   5.3735000e+04   5.3735167e+04   5.3736708e+04   2.0000000e+00
   5.3771833e+04   5.3771833e+04   5.3772500e+04   2.0000000e+00
   5.3838458e+04   5.3838625e+04   5.3839292e+04   2.0000000e+00
   5.3839542e+04   5.3839542e+04   5.3839875e+04   0.0000000e+00
   5.3925890e+04   5.3926875e+04   5.3927792e+04   0.0000000e+00
   5.3966440e+04   5.3967542e+04   5.3968667e+04   0.0000000e+00
   5.3977833e+04   5.3977833e+04   5.3979292e+04   2.0000000e+00
   5.4008125e+04   5.4008333e+04   5.4008833e+04   2.0000000e+00
   5.4040708e+04   5.4040708e+04   5.4041583e+04   0.0000000e+00
   5.4057417e+04   5.4057417e+04   5.4059083e+04   0.0000000e+00
   5.4067542e+04   5.4068208e+04   5.4069417e+04   2.0000000e+00
   5.4083589e+04   5.4083917e+04   5.4084542e+04   2.0000000e+00
   5.4084833e+04   5.4084833e+04   5.4085792e+04   0.0000000e+00
   5.4085731e+04   5.4086000e+04   5.4086708e+04   0.0000000e+00
   5.4114500e+04   5.4114500e+04   5.4115292e+04   2.0000000e+00
   5.4423708e+04   5.4423958e+04   5.4424500e+04   2.0000000e+00
   5.4726000e+04   5.4726167e+04   5.4727333e+04   1.0000000e+00
   5.4804167e+04   5.4804750e+04   5.4805458e+04   1.0000000e+00
   5.4816417e+04   5.4817125e+04   5.4817583e+04   1.0000000e+00
   5.4849917e+04   5.4850083e+04   5.4850208e+04   1.0000000e+00
   5.4856917e+04   5.4857417e+04   5.4857625e+04   1.0000000e+00
   5.4865833e+04   5.4866000e+04   5.4866667e+04   2.0000000e+00
   5.4985667e+04   5.4986083e+04   5.4987667e+04   1.0000000e+00
   5.5009583e+04   5.5009667e+04   5.5010667e+04   1.0000000e+00
   5.5032583e+04   5.5033042e+04   5.5034167e+04   1.0000000e+00
   5.5104042e+04   5.5104250e+04   5.5105000e+04   1.0000000e+00
   5.5133208e+04   5.5133208e+04   5.5133958e+04   2.0000000e+00
   5.5148833e+04   5.5149417e+04   5.5150000e+04   1.0000000e+00
   5.5177285e+04   5.5177833e+04   5.5178917e+04   1.0000000e+00
   5.5184417e+04   5.5184542e+04   5.5185708e+04   0.0000000e+00
   5.5197917e+04   5.5197917e+04   5.5199417e+04   1.0000000e+00
   5.5234708e+04   5.5234750e+04   5.5235917e+04   2.0000000e+00
   5.5238000e+04   5.5238333e+04   5.5239125e+04   0.0000000e+00
   5.5246625e+04   5.5246625e+04   5.5247750e+04   0.0000000e+00
   5.5248000e+04   5.5248000e+04   5.5249000e+04   0.0000000e+00
   5.5249542e+04   5.5249542e+04   5.5249917e+04   1.0000000e+00
   5.5291351e+04   5.5291500e+04   5.5292583e+04   2.0000000e+00
   5.5295750e+04   5.5295750e+04   5.5296667e+04   1.0000000e+00
   5.5297544e+04   5.5298042e+04   5.5298625e+04   2.0000000e+00
   5.5316250e+04   5.5316250e+04   5.5317500e+04   0.0000000e+00
   5.5344124e+04   5.5344792e+04   5.5345708e+04   2.0000000e+00
   5.5367833e+04   5.5368250e+04   5.5369583e+04   1.0000000e+00
   5.5411737e+04   5.5412417e+04   5.5413000e+04   2.0000000e+00
   5.5558125e+04   5.5558125e+04   5.5558625e+04   2.0000000e+00
   5.5585292e+04   5.5585417e+04   5.5586500e+04   1.0000000e+00
   5.5596542e+04   5.5596542e+04   5.5596833e+04   2.0000000e+00
   5.5610063e+04   5.5610792e+04   5.5612333e+04   1.0000000e+00
   5.5626147e+04   5.5626375e+04   5.5628250e+04   0.0000000e+00
   5.5649668e+04   5.5649958e+04   5.5651167e+04   2.0000000e+00
   5.5709042e+04   5.5709208e+04   5.5709875e+04   2.0000000e+00
   5.5748124e+04   5.5748708e+04   5.5749500e+04   1.0000000e+00
   5.5756500e+04   5.5757167e+04   5.5758625e+04   0.0000000e+00
   5.5777912e+04   5.5778208e+04   5.5778583e+04   1.0000000e+00
   5.5778744e+04   5.5779917e+04   5.5780917e+04   1.0000000e+00
   5.5812417e+04   5.5812417e+04   5.5813500e+04   1.0000000e+00
   5.5813529e+04   5.5814125e+04   5.5814625e+04   2.0000000e+00
   5.5820792e+04   5.5820792e+04   5.5821208e+04   0.0000000e+00
   5.5821155e+04   5.5821583e+04   5.5822250e+04   2.0000000e+00
   5.5822417e+04   5.5822500e+04   5.5822875e+04   1.0000000e+00
   5.5826125e+04   5.5826625e+04   5.5827125e+04   1.0000000e+00
   5.5830524e+04   5.5830833e+04   5.5832625e+04   0.0000000e+00
   5.5839317e+04   5.5839417e+04   5.5839917e+04   1.0000000e+00
   5.5840500e+04   5.5840500e+04   5.5840958e+04   2.0000000e+00
   5.5841116e+04   5.5841083e+04   5.5841708e+04   0.0000000e+00
   5.5856875e+04   5.5856875e+04   5.5857667e+04   1.0000000e+00
   5.5858772e+04   5.5858917e+04   5.5859667e+04   2.0000000e+00
   5.5864417e+04   5.5865042e+04   5.5865625e+04   0.0000000e+00
   5.5866380e+04   5.5867042e+04   5.5868167e+04   1.0000000e+00
   5.5872625e+04   5.5872708e+04   5.5872958e+04   2.0000000e+00
   5.5877249e+04   5.5878417e+04   5.5880083e+04   1.0000000e+00
   5.5893910e+04   5.5894000e+04   5.5894333e+04   2.0000000e+00
   5.5897720e+04   5.5897750e+04   5.5898292e+04   1.0000000e+00
   5.5920083e+04   5.5920083e+04   5.5920708e+04   1.0000000e+00
   5.5924917e+04   5.5924917e+04   5.5925375e+04   1.0000000e+00
   5.5947209e+04   5.5947250e+04   5.5948333e+04   2.0000000e+00
   5.5948258e+04   5.5948958e+04   5.5949292e+04   2.0000000e+00
   5.5971292e+04   5.5971875e+04   5.5973250e+04   1.0000000e+00
   5.5973292e+04   5.5973583e+04   5.5975000e+04   1.0000000e+00
   5.5983902e+04   5.5984792e+04   5.5985667e+04   2.0000000e+00
   5.5986208e+04   5.5986208e+04   5.5987000e+04   1.0000000e+00
   5.5988875e+04   5.5988875e+04   5.5990083e+04   1.0000000e+00
   5.5992333e+04   5.5992333e+04   5.5992625e+04   1.0000000e+00
   5.5994460e+04   5.5995125e+04   5.5997292e+04   1.0000000e+00
   5.6001546e+04   5.6001708e+04   5.6002417e+04   1.0000000e+00
   5.6040139e+04   5.6040708e+04   5.6041208e+04   2.0000000e+00
